Id del anuncio;Título;Tipo de inmueble;Descripción;Teléfono;Dirección;Precio;Habitaciones;Subtítulo;Nombre del vendedor;Tipo de vendedor;Barrio;Municipio;Distrito;Precio antes de rebaja;Euros/m2;Metros cuadrados construidos;Baños;Planta;Ascensor (Sí/No);Obra nueva (Sí/No);Piscina (Sí/No);Terraza (Sí/No);Parking (Sí/No);Parking incluído en el precio (Sí/No);Aire acondicionado (Sí/No);Trastero (Sí/No);Jardín (Sí/No)
101004978;Piso en Calle Barberán y Collar, 3;Piso;"LAS MEJORES TERRAZAS DE ALCALÁ ¿Quieres comprar una casa a Pryconsa y necesitas vender la tuya? Te ofrecemos nuestra ayuda para venderla sin ningún coste. Infórmate de las condiciones en nuestra web. Cielo de Alcalá cuenta con viviendas de 2 y 3 dormitorios con amplias terrazas, áticos, y bajos con jardín, distribuidos en dos bloques de 6 alturas. Dentro de la urbanización se podrá disfrutar de su tiempo libre en espacios comunes preparados para ello, como las zonas ajardinadas, la piscina, el gimnasio o la sala comunitaria. Además, los más pequeños contarán con zonas de juegos infantiles. Hogares modernos y luminosos con calidades cuidadas: sistema de suelo radiante refrescante, cocinas amuebladas con vitrocerámica de inducción, suelos laminados y el sistema de control integral mediante domótica que hará la vida más cómoda, sostenible y segura a todos los miembros de la familia. Destaca el fuerte aislamiento térmico y acústico, con lo que se obtiene un ambiente de tranquilidad en el interior de las viviendas, donde poder desconectar completamente del exterior. Las terrazas amplias son las auténticas protagonistas, convirtiéndose en el elemento de enlace entre el confort del interior y las actividades exteriores. Las viviendas tienen acabados y calidades de primera destacando la instalación de domótica que incluye sistema de control de encendido y apagado de luces y climatización. Pavimento laminado en salón, hall, dormitorios y distribuidor. Calefacción y refrigeración mediante suelo radiante refrescante con contador individual, y producción por bomba de calor centralizada. Excelentes comunicaciones y rápidos accesos a la A-2. Centros comerciales, sanitarios, educativos y deportivos. En una zona completamente consolidada con amplias zonas verdes En la zona de Ciudad del Aire de Alcalá de Henares y próximo a espacios verdes como el Parque Caño Gordo, lo cual permite disfrutar de un entorno natural ideal para el paseo, las actividades al aire libre y el deporte. Además, está próximo a una gran variedad de servicios comerciales, de restauración, de ocio, además de centros educativos, sanitarios y buenas conexiones de transporte. Estación de Cercanías de Alcalá de Henares, C. Comerciales La Dehesa y Cuadernillos, Club deportivo Alcalá, Colegio Público Ciudad del Aire, Hospital universitario Príncipe de Asturias. Oficina de ventas Te esperamos en la Calle Barberán y Collar, 19. Alcalá de Henares. .""";919388072;Calle Barberán y Collar, 3;338000;3;El Pilar - Bripac, Alcalá de Henares;Pryconsa;Profesional;-;Alcalá de Henares;El Pilar - Bripac;-;2432;139;2;-;Sí;Sí;Sí;Sí;No;No;No;No;No
101004987;Ático en Calle Barberán y Collar, 3;Ático;"LAS MEJORES TERRAZAS DE ALCALÁ Ático de 68,95 m2 + 46,32 m2 de terraza  ¿Quieres comprar una casa a Pryconsa y necesitas vender la tuya? Te ofrecemos nuestra ayuda para venderla sin ningún coste. Infórmate de las condiciones en nuestra web. Cielo de Alcalá cuenta con viviendas de 2 y 3 dormitorios con amplias terrazas, áticos, y bajos con jardín, distribuidos en dos bloques de 6 alturas. Dentro de la urbanización se podrá disfrutar de su tiempo libre en espacios comunes preparados para ello, como las zonas ajardinadas, la piscina, el gimnasio o la sala comunitaria. Además, los más pequeños contarán con zonas de juegos infantiles. Hogares modernos y luminosos con calidades cuidadas: sistema de suelo radiante refrescante, cocinas amuebladas con vitrocerámica de inducción, suelos laminados y el sistema de control integral mediante domótica que hará la vida más cómoda, sostenible y segura a todos los miembros de la familia. Destaca el fuerte aislamiento térmico y acústico, con lo que se obtiene un ambiente de tranquilidad en el interior de las viviendas, donde poder desconectar completamente del exterior. Las terrazas amplias son las auténticas protagonistas, convirtiéndose en el elemento de enlace entre el confort del interior y las actividades exteriores. Las viviendas tienen acabados y calidades de primera destacando la instalación de domótica que incluye sistema de control de encendido y apagado de luces y climatización. Pavimento laminado en salón, hall, dormitorios y distribuidor. Calefacción y refrigeración mediante suelo radiante refrescante con contador individual, y producción por bomba de calor centralizada. Excelentes comunicaciones y rápidos accesos a la A-2. Centros comerciales, sanitarios, educativos y deportivos. En una zona completamente consolidada con amplias zonas verdes En la zona de Ciudad del Aire de Alcalá de Henares y próximo a espacios verdes como el Parque Caño Gordo, lo cual permite disfrutar de un entorno natural ideal para el paseo, las actividades al aire libre y el deporte. Además, está próximo a una gran variedad de servicios comerciales, de restauración, de ocio, además de centros educativos, sanitarios y buenas conexiones de transporte. Estación de Cercanías de Alcalá de Henares, C. Comerciales La Dehesa y Cuadernillos, Club deportivo Alcalá, Colegio Público Ciudad del Aire, Hospital universitario Príncipe de Asturias. Oficina de ventas Te esperamos en la Calle Barberán y Collar, 19. Alcalá de Henares. .""";919388072;Calle Barberán y Collar, 3;316000;2;El Pilar - Bripac, Alcalá de Henares;Pryconsa;Profesional;-;Alcalá de Henares;El Pilar - Bripac;-;4580;69;2;-;Sí;Sí;Sí;Sí;No;No;No;No;No
101874107;Chalet pareado en Contreras;Chalet;Inmobiliaria Corredor del Henares te ofrece en exclusiva este magnífico chalet URBANO EN SUELO RESIDENCIAL, en la URB. Las Acacias de Mejorada del Campo. Esta a 400 metros de la parada de autobús 2 85, 341, N203. Destaca su magnífica parcela completamente llana de 1250 m2 (aprox) donde podrás tener tu propio huerto, piscina o todo lo que imagines.  La vivienda cuenta con 200 m2 (aprox). Entraras por una entrada empedrada, un garaje a la izquierda y una casa de aperos. Entrando por la puerta de la vivienda nos encontramos un gran salón con vistas a la parcela, al lado esta la cocina junto a una despensa. En el otro lado de la planta encontraras dos habitaciones, el baño y otro cuarto con acceso a la planta alta. En la planta alta dispondrás de 3 habitaciones y un baño completo. Además tendrás acceso a una gran terraza que va de lado a lado de la vivienda.  Toda la vivienda cuenta con calefacción de gasoil y la parcela cuenta con pozo de agua.;919382907;CONTRERAS;390000;5;Mejorada del Campo;INMOBILIARIA CORREDOR DEL HENARES;Profesional;-;Mejorada del Campo;-;-;1950;200;2;-;No;No;No;Sí;Sí;Sí;No;No;No
101004979;Piso en Calle Barberán y Collar, 3;Piso;"LAS MEJORES TERRAZAS DE ALCALÁ ¿Quieres comprar una casa a Pryconsa y necesitas vender la tuya? Te ofrecemos nuestra ayuda para venderla sin ningún coste. Infórmate de las condiciones en nuestra web. Cielo de Alcalá cuenta con viviendas de 2 y 3 dormitorios con amplias terrazas, áticos, y bajos con jardín, distribuidos en dos bloques de 6 alturas. Dentro de la urbanización se podrá disfrutar de su tiempo libre en espacios comunes preparados para ello, como las zonas ajardinadas, la piscina, el gimnasio o la sala comunitaria. Además, los más pequeños contarán con zonas de juegos infantiles. Hogares modernos y luminosos con calidades cuidadas: sistema de suelo radiante refrescante, cocinas amuebladas con vitrocerámica de inducción, suelos laminados y el sistema de control integral mediante domótica que hará la vida más cómoda, sostenible y segura a todos los miembros de la familia. Destaca el fuerte aislamiento térmico y acústico, con lo que se obtiene un ambiente de tranquilidad en el interior de las viviendas, donde poder desconectar completamente del exterior. Las terrazas amplias son las auténticas protagonistas, convirtiéndose en el elemento de enlace entre el confort del interior y las actividades exteriores. Las viviendas tienen acabados y calidades de primera destacando la instalación de domótica que incluye sistema de control de encendido y apagado de luces y climatización. Pavimento laminado en salón, hall, dormitorios y distribuidor. Calefacción y refrigeración mediante suelo radiante refrescante con contador individual, y producción por bomba de calor centralizada. Excelentes comunicaciones y rápidos accesos a la A-2. Centros comerciales, sanitarios, educativos y deportivos. En una zona completamente consolidada con amplias zonas verdes En la zona de Ciudad del Aire de Alcalá de Henares y próximo a espacios verdes como el Parque Caño Gordo, lo cual permite disfrutar de un entorno natural ideal para el paseo, las actividades al aire libre y el deporte. Además, está próximo a una gran variedad de servicios comerciales, de restauración, de ocio, además de centros educativos, sanitarios y buenas conexiones de transporte. Estación de Cercanías de Alcalá de Henares, C. Comerciales La Dehesa y Cuadernillos, Club deportivo Alcalá, Colegio Público Ciudad del Aire, Hospital universitario Príncipe de Asturias. Oficina de ventas Te esperamos en la Calle Barberán y Collar, 19. Alcalá de Henares. .""";919388072;Calle Barberán y Collar, 3;368000;3;El Pilar - Bripac, Alcalá de Henares;Pryconsa;Profesional;-;Alcalá de Henares;El Pilar - Bripac;-;3286;112;2;bj;Sí;Sí;Sí;No;No;No;No;No;Sí
102175041;Piso en Calle Barberán y Collar, 3;Piso;"LAS MEJORES TERRAZAS DE ALCALÁ ¿Quieres comprar una casa a Pryconsa y necesitas vender la tuya? Te ofrecemos nuestra ayuda para venderla sin ningún coste. Infórmate de las condiciones en nuestra web. Cielo de Alcalá cuenta con viviendas de 2 y 3 dormitorios con amplias terrazas, áticos, y bajos con jardín, distribuidos en dos bloques de 6 alturas. Dentro de la urbanización se podrá disfrutar de su tiempo libre en espacios comunes preparados para ello, como las zonas ajardinadas, la piscina, el gimnasio o la sala comunitaria. Además, los más pequeños contarán con zonas de juegos infantiles. Hogares modernos y luminosos con calidades cuidadas: sistema de suelo radiante refrescante, cocinas amuebladas con vitrocerámica de inducción, suelos laminados y el sistema de control integral mediante domótica que hará la vida más cómoda, sostenible y segura a todos los miembros de la familia. Destaca el fuerte aislamiento térmico y acústico, con lo que se obtiene un ambiente de tranquilidad en el interior de las viviendas, donde poder desconectar completamente del exterior. Las terrazas amplias son las auténticas protagonistas, convirtiéndose en el elemento de enlace entre el confort del interior y las actividades exteriores. Las viviendas tienen acabados y calidades de primera destacando la instalación de domótica que incluye sistema de control de encendido y apagado de luces y climatización. Pavimento laminado en salón, hall, dormitorios y distribuidor. Calefacción y refrigeración mediante suelo radiante refrescante con contador individual, y producción por bomba de calor centralizada. Excelentes comunicaciones y rápidos accesos a la A-2. Centros comerciales, sanitarios, educativos y deportivos. En una zona completamente consolidada con amplias zonas verdes En la zona de Ciudad del Aire de Alcalá de Henares y próximo a espacios verdes como el Parque Caño Gordo, lo cual permite disfrutar de un entorno natural ideal para el paseo, las actividades al aire libre y el deporte. Además, está próximo a una gran variedad de servicios comerciales, de restauración, de ocio, además de centros educativos, sanitarios y buenas conexiones de transporte. Estación de Cercanías de Alcalá de Henares, C. Comerciales La Dehesa y Cuadernillos, Club deportivo Alcalá, Colegio Público Ciudad del Aire, Hospital universitario Príncipe de Asturias. Oficina de ventas Te esperamos en la Calle Barberán y Collar, 19. Alcalá de Henares. .""";919388072;Calle Barberán y Collar, 3;323000;3;El Pilar - Bripac, Alcalá de Henares;Pryconsa;Profesional;-;Alcalá de Henares;El Pilar - Bripac;-;2447;132;2;-;Sí;Sí;Sí;Sí;No;No;No;No;No
100913699;Ático en Calle G. Espartales Sur s/n;Ático;¿Quieres comprar una casa a Pryconsa y necesitas vender la tuya? Te ofrecemos nuestra ayuda para venderla sin ningún coste. Infórmate de las condiciones en nuestra web. 110,55 m² de terraza FASE II-PORTAL 3 Y 4 A LA VENTA, VIVIENDAS CON VISTAS AL PARQUE -FASE I (PORTALES 1 Y 2): MAYO-JULIO 2024 -FASE II (PORTALES 3 Y 4): NOVIEMBRE 2024-ENERO 2025 Viviendas de 2 y 3 dormitorios en urbanización con piscina, sala fitness, sala gourmet y juegos infantiles. Todas las viviendas se entregan con garaje y trastero incluido en el precio de venta. Promoción situada en la calle G. Espartales Sur, detrás del Centro Cultural Galatea Espartales. Junto a Carrefour y al Centro Comercial Alcalá Atenea. Un residencial con amplias zonas comunes, rodeado de zonas verdes, en un entorno de nuevas viviendas dotado de todos los servicios.  OFICINA DE INFORMACIÓN Y VENTA: Centro comercial Alcalá Atenea Dirección: C/ FEDERICO GARCIA LORCA S/N 28806 – ALCALÁ DE HENARES (MADRID) Zona Espartales.;919382471;Calle G. Espartales Sur s/n;371000;3;Espartales, Alcalá de Henares;Pryconsa;Profesional;-;Alcalá de Henares;Espartales;-;3313;112;2;-;Sí;Sí;Sí;Sí;Sí;Sí;No;Sí;No
97197360;Chalet pareado en Colonia de los Rosales;Chalet;CASA UNIFAMILIAR CON INQUILINOS - SOLO INVERSORES Renta antigua con posibilidad de actualización Rentabilidad: 1,96% Inicio del contrato: 01/01/1987 Renta: 60€ Propiedad con inquilino construida en 1963 en Coslada, Madrid. La vivienda es una casa unifamiliar que cuenta con 52,17m2 útiles distribuidos en 3 dormitorios, un baño, salón y cocina. Cuenta con balcón, trastero y jardín. Inviertis no ha verificado este inmueble. Inviertis es un marketplace para inversores inmobiliarios donde encontrar información y todo un entorno online para comprar propiedades rentables que ya están alquiladas. Los inversores pueden acceder a viviendas que tienen inquilinos con contrato y al día de pago y comprar totalmente online una propiedad como si fuera un activo financiero. El comprador tiene acceso a métricas financieras como el ROI, la rentabilidad o el flujo de caja. Y además, puede descargar todos los documentos y los datos de interés del inmueble. Inviertis ayuda de esta manera a los pequeños y medianos inversores a la vez que ayuda a los inquilinos a conservar sus viviendas. Infórmate más en Inviertis. es La información proporcionada en tiene diversas fuentes, entre ellas organismos oficiales o el propietario del inmueble con lo que a veces puede no ser del todo correcta o exacta. Inviertis no se hace legalmente responsable de los errores o inexactitudes que puedan existir, por favor consulta con uno de nuestros agentes para más información.;936171844;Colonia de los Rosales;36690;3;Barrio de la Estación, Coslada;Inviertis Properties;Profesional;-;Coslada;Barrio de la Estación;38850;612;60;1;-;No;No;No;No;No;No;No;Sí;Sí
102378924;Piso en Calle Mayor, 107;Piso;DUPLEX EN URBANIZACION CON PISCINA!    Dúplex en venta en Velilla de San Antonio. 75 metros cuadrados distribuidos en 2 plantas:    Primera planta: Amplio salón-comedor, cocina con tendedero y aseo.  Segunda planta: 2 habitaciones con armarios empotrados y baño completo con plato de ducha.  Edificio con ascensor, patio, piscina comunitaria y circuito de cámaras de video vigilancia en toda la urbanización.    Situación del inmueble inmejorable con parada de bus a 20 metros con conexión MADRID y alrededores, supermercados, colegios, institutos, centros deportivos. etc. Conexión con radial 3 accesos a m30, m40, m45.;919387486;Calle Mayor, 107;195000;2;Velilla de San Antonio;Cavalia Servicios Inmobiliarios;Profesional;-;Velilla de San Antonio;-;-;2438;80;2;2;Sí;No;Sí;No;No;No;No;No;No
101300697;Piso en Pozo Nieve, 11;Piso;DSI-V2312. Pozo de las Nieves 11. Parque de Cataluña. Torrejón de Ardoz. ! ATICO DUPLEX! ¿Siempre has querido vivir en un ático? ¡Enhorabuena! No busques más, este es tu nuevo hogar. Benefíciate de su estratégica ubicación, cerca del Parque Europa y la Nueva Gran Ciudad Deportiva de Torrejón, ten todos los servicios y comodidades al alcance de tu mano: supermercados, colegios, institutos, bancos, farmacia, centro médico, polideportivo, autobuses de línea, cercanías Renfe y múltiples zonas verdes. Aprovecha el inmejorable enclave de comunicaciones (A2, M-40, M-50, M-21), y la proximidad a Madrid. Disfruta de amplios espacios, el salón, la cocina, las habitaciones Olvídate de los problemas de almacenamiento: tu ático dispone de amplios armarios empotrados de gran tamaño y totalmente vestidos: Dos en planta baja y en uno en primera planta, útil como trastero y con posibilidad de convertirlo en cocina americana. Imagínate bañarte de luz natural en todas las estancias, las agradables noches de verano en la terraza, las vistas, los inmejorables momentos rodeado de tus familiares y amigos, los cumpleaños, las comidas, las cenas, las barbacoas Hazte socio del Club Deportivo Parque Cataluña y disfruta de sus instalaciones: gran zona de baño (piscina olímpica, mediana e infantil de recreo), sala de musculación y gimnasio, pistas de tenis y paddle, campo futbol siete césped artificial, básquet indoor y exterior, zona infantil, cafetería y más, mucho más. Ahora puedes hacer realidad tu sueño, un hogar para ti y los tuyos, en una de las zonas más privilegiadas de Torrejón de Ardoz. ¡Descúbrelo! Llama ya y solicita una visita.  *Distribución: Planta Baja: 3 habitaciones dobles (antes cuatro), dos baños completos (suite en principal), gran salón con chimenea, amplia cocina y terraza. Planta Primera: salón de 50 m², baño completo con bañera de hidromasaje, terraza de 50 m² (puerta blindada de acceso, pérgola de madera, barbacoa, ducha solar, caseta de herramientas). *Honorarios profesionales incluidos en precio de venta. DOMUM SOLUCIONES INMOBILIARIAS ! HAZ SUCEDER LO QUE QUIERAS VIVIR!;919380254;Pozo Nieve, 11;335000;3;Sureste, Torrejón de Ardoz;DOMUM SOLUCIONES INMOBILIARIAS;Profesional;-;Torrejón de Ardoz;Sureste;-;1523;220;3;9;Sí;No;No;Sí;No;No;Sí;No;No
99748229;Piso en Avenida Madrid, 26;Piso;NO COBRAMOS MAS COMISION AL COMPRADOR NI COBRAMOS POR LA FINANCIACION! Vivienda con ascensor de 92 m2 construidos, 3 dormitorios, 2 baños completos uno con bañera y otro plato ducha, salón comedor independientes con terraza incluida cerrada, cocina amueblada con tendedero cerrado, calefacción individual gas natural, suelos tarima, trastero incluido.  Situado en el barrio de ciudad 70 donde cuenta con toda clase de comercios, supermercados, bancos, farmacia, colegios, etc. Bien comunicado con bus y metro las Ramblas a escasos minutos. Pocas viviendas en la zona disponen de 2 baños  Centro de salud enfrente de la vivienda. Mejor ver.;919380464;Avenida Madrid, 26;170000;3;Ciudad 70, Coslada;LookGetafe;Profesional;-;Coslada;Ciudad 70;-;1848;92;2;3;Sí;No;No;Sí;No;No;Sí;Sí;No
102071330;Dúplex en Vaqueras;Duplex;"El equipo de ABRIL con toda su experiencia de vida, tiene el encargo de gestionar la venta de piso en pleno centro histórico de Alcalá de Henares junto a la Catedral, totalmente reformado con estilo moderno y funcional, tres habitaciones y tres baños distribuidos en tres amplias y luminosas plantas que suman un total de 134m2 construidos y 129 útiles. Aire acondicionado y bomba de calor Inverter"" en toda la casa. Dobles ventanas de climalit y persianas automáticas. Muebles a medida en toda la casa, cocina decorada a capricho con las mejores calidades y electrodomésticos de alta gama. Suelo de mármol en escalera y tarima en todas las habitaciones. En la planta baja está ubicado el salón, la cocina y uno de los baños, en la primera dos habitaciones con amplios armarios y librerías a medida y el segundo baño y en la planta segunda, la propietaria tiene instalado el dormitorio principal en suite, con gran vestidor, una bonita librería con escalera y su gym particular. La propiedad pone a la venta dos plazas de garaje en el mismo edificio, cómodas y amplias de un total de seis con las que cuenta el edificio. Este es un valor adicional, muy especial y escaso en esta zona de Alcalá de Henares. El equipo de ABRIL recomienda visitar esta vivienda no sólo por la privilegiada ubicación sino por el exquisito gusto de la reforma, la calidad de los materiales, el diseño y el confort en todos los rincones, los balcones, los detalles, los acabados y la comodidad y adaptabilidad de uso en todas las plantas. Es este caso, si se puede decir sin rubor que esta es una oportunidad única de obtener una vivienda bien ubicada, bien restaurada y con trastero y posibilidad de plazas de garage en un lugar emblemático de la provincia de Madrid.""";919381929;Vaqueras;349900;3;Casco Histórico, Alcalá de Henares;ABRIL;Profesional;-;Alcalá de Henares;Casco Histórico;-;2611;134;3;bj;Sí;No;No;No;No;No;Sí;Sí;No
100614150;Piso;Piso;¿Necesita una vivienda de 3 DORMITORIOS, bien UBICADA y con todos los SERVICIOS? Le ofrecemos este bonito piso PARA ENTRAR A VIVIR en la ZONA CENTRO completamente EXTERIOR de 80 metros2 perfectmanete distribuidos en 3 dormitorios, 1 baño con ducha, salón-comedor con salida a la terraza y cocina. Si hay algo que no se puede cambiar en una vivienda es la UBICACIÓN y la ORIENTACIÓN. ¡Aprovecha esta oportunidad! El suelo de la vivienda está recién reformado en porcelánico excepto en los dormitorios que se mantiene la tarima en perfecto estado. Las puertas son de roble y también están puestas recientemente. El salón y dos dormitorios cuentan con aparato de aire acondicionado con bomba de calor y frío. La cocina y dos dormitorios dan a un patio de luces pero al tratarse de una última planta, son igual de luminosos que el resto de estancias. La calefacción y el agua son centrales.  Los toldos del salón y de la habitación principal son nuevos. Como hemos mencionado, se trata de una última planta pero encima de la vivienda están los trasteros del edificio, por lo que está aislada completamente del tejado. La comunidad cuenta con ascensor y accesos adaptados para silla de ruedas. Vivirá con todos los servicios a su alcance en un buen barrio tradicional donde podrá ir caminando a colegios e institutos, instalaciones deportivas, comercios de todo tipo, supermercados, centro de salud e infinitas posibilidades de ocio. Una zona con grandes espacios verdes en los alrededores donde poder hacer deporte al aire libre o salir a pasear con la familia. Está a 200 metros de la PLAZA MAYOR, cerca de RENFE y de paradas de autobús. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. EN INMOBILIARIA TAGONIA ofrecemos la mejor financiación a su medida desde el 90%. INFORMACIÓN SIN COMPROMISO.;919386371;Noroeste;168000;3;Noroeste, Torrejón de Ardoz;Inmobiliaria Tagonia;Profesional;-;Torrejón de Ardoz;Noroeste;-;2100;80;1;4;Sí;No;No;Sí;No;No;Sí;Sí;Sí
101735044;Piso en Calle Rio Jarama , 10;Piso;QUALITY KEYS INMOBILIARIOS Madrid, Valdebebas, comercializa LAS SEIS ÚLTIMAS VIVIENDAS DE 2 DORMITORIOS de este edificio de viviendas impecables de uso residencial con división horizontal de cada una de ellas para formato RENT TO BUILD o cliente finalista. 13 viviendas, 1 y 2 dormitorios, más 10 plazas de garaje, en urbanización cerrada con supresión de barreras arquitectónicas y máxima sostenibilidad energética, en Torrejón de Ardoz-Madrid-28850, calle Río Jarama número 10.  Obras iniciadas, plazo de entrega aproximado, octubre de 2024. MAS DEL 50% DE LA PROMOCIÓN VENDIDA. Edificio muy sostenible energéticamente hablando, con un bajo coste de mantenimiento energético. De las 13 viviendas, 2 son de un dormitorio y 11 de dos las cuales 8 son dúplex. La parcela sobre la que está el edificio tiene forma poligonal y acceso desde calle Río Jarama, con trasera a calle Guadarrama. La sostenibilidad como tendencia en inmobiliario y reto dentro de la regeneración del parque español. La eficiencia energética y la sostenibilidad son elementos fundamentales en el diseño de este edificio, que se ajustará a los estándares que se establecen para alcanzar un nivel Excellent. Calificación letra A. Este edificio integra beneficios para los habitantes de sus viviendas, reduciendo los costes de mantenimiento, mejorando los niveles de bienestar y confort, reduciendo así la huella ambiental, creando hogares modernos, funcionales y exclusivos, con distribución optima y muy buenos acabados. Viviendas construidas bajo estándar PASSIVHAUS, consumo casi nulo aplicando criterios de optimización en, demanda de calefacción, demanda de refrigeración, demanda en energía primaria y estanqueidad. Climatización mediante fancoil de tipo mural con un sistema de producción de AEROTERMIA con sistema de ventilación mecánica de doble flujo con recuperación de calor. El edificio tiene una planta de producción FOTOVOLTAICA para dar cobertura parcial a los sistemas centralizados del edificio.  Ideal tanto para inversor, Build To Rent (BTR). GRAN OPORTUNIDAD DE INVERSION. Está situado en una zona totalmente consolidada y estratégica, con un enclave privilegiado, en el pueblo de Torrejón de Ardoz, cerca del centro, con magnificas dotaciones de infraestructuras y servicios, con supermercados, centros comerciales, zonas de ocio, parques, transporte público, centros educativos (colegios e institutos), centros sanitarios, comercio de proximidad, restauración, área empresarial, gimnasios, etc., a media hora de Madrid en transporte privado o público, perfectamente comunicada, muy cerca del pulmón verde de esta localidad, el Parque Europa, con una extensión de 233.000 m². Es un municipio con una gran proyección de crecimiento y servicios de la Comunidad de Madrid, ubicado en el eje de la A2, en el conocido como Corredor del Henares y situado en un punto estratégico cercano al Aeropuerto Adolfo Suárez Madrid Barajas. Destaca como zona de gran importancia a nivel logístico, con grandes empresas situadas en la zona. Los inmuebles en Torrejón de Ardoz se benefician de medios de transporte como bus, metro y tren de cercanías. También cuenta con varios nodos de transporte que motivan la actividad comercial y residencial, haciendo de Torrejón de Ardoz un área atractiva tanto para vivir como para trabajar. El Corredor del Henares posiblemente será el futuro motor económico y logístico de la Comunidad de Madrid.;919382304;Calle Rio Jarama , 10;181000;2;Sureste, Torrejón de Ardoz;QUALITY KEYS INMOBILIARIOS;Profesional;-;Torrejón de Ardoz;Sureste;-;3121;58;1;bj;Sí;Sí;No;No;No;No;No;No;No
100831690;Piso en Calle Rio Jarama , 10;Piso;QUALITY KEYS INMOBILIARIOS Madrid, Valdebebas, comercializa LAS SEIS ÚLTIMAS VIVIENDAS DE 2 DORMITORIOS de este edificio de viviendas impecables de uso residencial con división horizontal de cada una de ellas para formato RENT TO BUILD o cliente finalista. 13 viviendas, 1 y 2 dormitorios, más 10 plazas de garaje, en urbanización cerrada con supresión de barreras arquitectónicas y máxima sostenibilidad energética, en Torrejón de Ardoz-Madrid-28850, calle Río Jarama número 10.  Obras iniciadas, plazo de entrega aproximado, octubre de 2024. MAS DEL 50% DE LA PROMOCIÓN VENDIDA. Edificio muy sostenible energéticamente hablando, con un bajo coste de mantenimiento energético. De las 13 viviendas, 2 son de un dormitorio y 11 de dos las cuales 8 son dúplex. La parcela sobre la que está el edificio tiene forma poligonal y acceso desde calle Río Jarama, con trasera a calle Guadarrama. La sostenibilidad como tendencia en inmobiliario y reto dentro de la regeneración del parque español. La eficiencia energética y la sostenibilidad son elementos fundamentales en el diseño de este edificio, que se ajustará a los estándares que se establecen para alcanzar un nivel Excellent. Calificación letra A. Este edificio integra beneficios para los habitantes de sus viviendas, reduciendo los costes de mantenimiento, mejorando los niveles de bienestar y confort, reduciendo así la huella ambiental, creando hogares modernos, funcionales y exclusivos, con distribución optima y muy buenos acabados. Viviendas construidas bajo estándar PASSIVHAUS, consumo casi nulo aplicando criterios de optimización en, demanda de calefacción, demanda de refrigeración, demanda en energía primaria y estanqueidad. Climatización mediante fancoil de tipo mural con un sistema de producción de AEROTERMIA con sistema de ventilación mecánica de doble flujo con recuperación de calor. El edificio tiene una planta de producción FOTOVOLTAICA para dar cobertura parcial a los sistemas centralizados del edificio.  Ideal tanto para inversor, Build To Rent (BTR). GRAN OPORTUNIDAD DE INVERSION. Está situado en una zona totalmente consolidada y estratégica, con un enclave privilegiado, en el pueblo de Torrejón de Ardoz, cerca del centro, con magnificas dotaciones de infraestructuras y servicios, con supermercados, centros comerciales, zonas de ocio, parques, transporte público, centros educativos (colegios e institutos), centros sanitarios, comercio de proximidad, restauración, área empresarial, gimnasios, etc., a media hora de Madrid en transporte privado o público, perfectamente comunicada, muy cerca del pulmón verde de esta localidad, el Parque Europa, con una extensión de 233.000 m². Es un municipio con una gran proyección de crecimiento y servicios de la Comunidad de Madrid, ubicado en el eje de la A2, en el conocido como Corredor del Henares y situado en un punto estratégico cercano al Aeropuerto Adolfo Suárez Madrid Barajas. Destaca como zona de gran importancia a nivel logístico, con grandes empresas situadas en la zona. Los inmuebles en Torrejón de Ardoz se benefician de medios de transporte como bus, metro y tren de cercanías. También cuenta con varios nodos de transporte que motivan la actividad comercial y residencial, haciendo de Torrejón de Ardoz un área atractiva tanto para vivir como para trabajar. El Corredor del Henares posiblemente será el futuro motor económico y logístico de la Comunidad de Madrid.;919382304;Calle Rio Jarama , 10;176000;2;Sureste, Torrejón de Ardoz;QUALITY KEYS INMOBILIARIOS;Profesional;-;Torrejón de Ardoz;Sureste;-;2933;60;1;bj;Sí;Sí;No;No;No;No;No;No;No
